timestamp,latitude,longitude,altitude,speed_kmh,satellites,hdop,datetime,valid
1754411121.551721858,33.986259,-6.724919,122.1,0.3,9,0.93,2025-8-5,17
1754411121.562704372,33.986259,-6.724919,122.1,0.3,9,0.93,2025-8-5,17
1754411121.726749683,33.986259,-6.724918,121.6,0.5,9,0.93,2025-8-5,17
1754411125.141367533,33.986256,-6.724915,120.6,0.1,9,0.93,2025-8-5,17
1754411125.141392043,33.986256,-6.724915,120.6,0.1,9,0.93,2025-8-5,17
1754411125.141413833,33.986256,-6.724915,120.6,0.1,9,0.93,2025-8-5,17
1754411125.141420574,33.986256,-6.724915,120.6,0.1,9,0.93,2025-8-5,17
1754411125.141426935,33.986256,-6.724915,120.6,0.1,9,0.93,2025-8-5,17
1754411125.141433369,33.986256,-6.724914,120.0,0.1,9,0.93,2025-8-5,17
1754411127.522721682,33.986252,-6.724911,118.9,0.1,9,0.93,2025-8-5,17
1754411127.533677136,33.986252,-6.724911,118.9,0.1,9,0.93,2025-8-5,17
1754411127.544666057,33.986252,-6.724911,118.9,0.1,9,0.93,2025-8-5,17
1754411127.555675534,33.986252,-6.724911,118.9,0.1,9,0.93,2025-8-5,17
1754411127.566699323,33.986252,-6.724911,118.9,0.1,9,0.93,2025-8-5,17
1754411127.577676494,33.986252,-6.724911,118.9,0.1,9,0.93,2025-8-5,17
1754411127.741615193,33.986252,-6.724909,118.5,0.1,9,0.97,2025-8-5,17
1754411130.529597770,33.986248,-6.724907,117.9,0.1,9,0.93,2025-8-5,17
1754411130.540717126,33.986248,-6.724907,117.9,0.1,9,0.93,2025-8-5,17
1754411130.551672990,33.986248,-6.724907,117.9,0.1,9,0.93,2025-8-5,17
1754411130.562692329,33.986248,-6.724907,117.9,0.1,9,0.93,2025-8-5,17
1754411130.573594600,33.986248,-6.724907,117.9,0.1,9,0.93,2025-8-5,17
1754411130.584628885,33.986248,-6.724907,117.9,0.1,9,0.93,2025-8-5,17
1754411130.748680485,33.986244,-6.724905,117.7,0.2,9,0.93,2025-8-5,17
1754411133.520594753,33.986244,-6.724904,117.1,0.1,9,0.93,2025-8-5,17
1754411133.531598244,33.986244,-6.724904,117.1,0.1,9,0.93,2025-8-5,17
1754411133.542625448,33.986244,-6.724904,117.1,0.1,9,0.93,2025-8-5,17
1754411133.553651040,33.986244,-6.724904,117.1,0.1,9,0.93,2025-8-5,17
1754411133.564671775,33.986244,-6.724904,117.1,0.1,9,0.93,2025-8-5,17
1754411133.576067261,33.986244,-6.724904,117.1,0.1,9,0.93,2025-8-5,17
1754411133.586632426,33.986244,-6.724904,117.1,0.1,9,0.93,2025-8-5,17
1754411133.597604353,33.986244,-6.724904,117.1,0.1,9,0.93,2025-8-5,17
1754411133.646229234,33.986240,-6.724903,117.0,0.2,9,0.93,2025-8-5,17
1754411136.523799798,33.986237,-6.724901,116.9,0.0,9,0.93,2025-8-5,17
1754411136.535621820,33.986237,-6.724901,116.9,0.0,9,0.93,2025-8-5,17
1754411136.546603273,33.986237,-6.724901,116.9,0.0,9,0.93,2025-8-5,17
1754411136.557599384,33.986237,-6.724901,116.9,0.0,9,0.93,2025-8-5,17
1754411136.568611253,33.986237,-6.724901,116.9,0.0,9,0.93,2025-8-5,17
1754411136.579608005,33.986237,-6.724901,116.9,0.0,9,0.93,2025-8-5,17
1754411136.590600992,33.986237,-6.724901,116.9,0.0,9,0.93,2025-8-5,17
1754411136.601652056,33.986237,-6.724901,116.9,0.0,9,0.93,2025-8-5,17
1754411136.612628955,33.986237,-6.724901,116.9,0.0,9,0.93,2025-8-5,17
1754411140.166030216,33.986233,-6.724901,117.0,0.0,8,0.97,2025-8-5,17
1754411140.166043336,33.986233,-6.724901,117.0,0.0,8,0.97,2025-8-5,17
1754411140.166050096,33.986233,-6.724901,117.0,0.0,8,0.97,2025-8-5,17
1754411140.166055908,33.986233,-6.724901,117.0,0.0,8,0.97,2025-8-5,17
1754411140.166072336,33.986233,-6.724901,117.0,0.0,8,0.97,2025-8-5,17
1754411140.166078306,33.986233,-6.724901,117.0,0.0,8,0.97,2025-8-5,17
1754411140.166083805,33.986233,-6.724901,117.0,0.0,8,0.97,2025-8-5,17
1754411140.166089482,33.986233,-6.724901,117.0,0.0,8,0.97,2025-8-5,17
1754411140.166097141,33.986233,-6.724901,117.0,0.0,8,0.97,2025-8-5,17
1754411142.522614682,33.986233,-6.724902,117.0,0.1,9,0.97,2025-8-5,17
1754411142.533568639,33.986233,-6.724902,117.0,0.1,9,0.97,2025-8-5,17
1754411142.544566225,33.986233,-6.724902,117.0,0.1,9,0.97,2025-8-5,17
1754411142.555588241,33.986233,-6.724902,117.0,0.1,9,0.97,2025-8-5,17
1754411142.566633648,33.986233,-6.724902,117.0,0.1,9,0.97,2025-8-5,17
1754411142.577556533,33.986233,-6.724902,117.0,0.1,9,0.97,2025-8-5,17
1754411142.588555058,33.986233,-6.724902,117.0,0.1,9,0.97,2025-8-5,17
1754411142.599617878,33.986233,-6.724902,117.0,0.1,9,0.97,2025-8-5,17
1754411142.610576931,33.986233,-6.724902,117.0,0.1,9,0.97,2025-8-5,17
1754411145.527565992,33.986229,-6.724903,117.5,0.2,8,0.97,2025-8-5,17
1754411145.538705185,33.986229,-6.724903,117.5,0.2,8,0.97,2025-8-5,17
1754411145.549592030,33.986229,-6.724903,117.5,0.2,8,0.97,2025-8-5,17
1754411145.560539875,33.986229,-6.724903,117.5,0.2,8,0.97,2025-8-5,17
